#t Vm Li6 Li7 Q A delta7 Li
600 -7.06033714092251 0.726984395563531 8.83962529880387 136.68301640925 20 11.6568005076283 9.5666096943674
605 -7.01609135410324 0.730257356096146 8.87949701863352 136.648266460353 20 11.6653218892213 9.60975437472967
610 -6.97349935483245 0.733508378825695 8.91910249490349 136.613490920518 20 11.673825002962 9.65261087372919
615 -6.9325289696627 0.73673782673846 8.95844612859776 136.578691130026 20 11.6823094060716 9.69518395533622
620 -6.89314855875275 0.739946057038264 8.99753225059704 136.543868403804 20 11.6907746671835 9.73747830763531
625 -6.85532700916014 0.743133421217645 9.03636512254274 136.509024031762 20 11.6992203662056 9.77949854376038
630 -6.8190337281481 0.746300265128841 9.07494893769823 136.474159279129 20 11.7076460941845 9.82124920282707
635 -6.7842386365099 0.749446929054538 9.11328782180756 136.439275386791 20 11.7160514531658 9.8627347508621
640 -6.75091216191287 0.752573747778391 9.151385833951 136.404373571629 20 11.7244360560551 9.9039595817294
645 -6.71902523226486 0.755681050655262 9.18924696739733 136.369455026853 20 11.732799526478 9.9449280180526
650 -6.68854926910543 0.75876916168118 9.22687515045263 136.334520922338 20 11.7411414986386 9.98564431213381
655 -6.65945618102406 0.76183839956299 9.26427424730525 136.299572404958 20 11.7494616171789 10.0261126468682
660 -6.63171835710771 0.764889077787678 9.30144805886675 136.26461059892 20 11.7577595370362 10.0663371366544
665 -6.60530866041972 0.767921504691346 9.33840032360872 136.229636606094 20 11.766034923302 10.1063218283001
670 -6.58020042151223 0.770935983527829 9.37513471839495 136.194651506344 20 11.7742874510784 10.1460707019228
675 -6.55636743197388 0.773932812536924 9.41165485930911 136.159656357855 20 11.7825168053365 10.185587671846
680 -6.53378393801482 0.776912285012228 9.4479643024775 136.124652197461 20 11.7907226807723 10.2248765874897
685 -6.51242463409071 0.779874689368558 9.48406654488673 136.089640040969 20 11.7989047816653 10.2639412342553
690 -6.49226465656736 0.782820309208945 9.51996502519621 136.054620883482 20 11.8070628217359 10.3027853344052
695 -6.47327957742766 0.785749423391183 9.55566312454521 136.019595699719 20 11.8151965240023 10.3414125479364
700 -6.45544539802231 0.78866230609392 9.59116416735431 135.984565444332 20 11.8233056206394 10.3798264734482
705 -6.43873854286573 0.791559226882281 9.6264714221212 135.949531052225 20 11.8313898528351 10.4180306490035
710 -6.4231358534786 0.794440450773006 9.66158810221049 135.914493438861 20 11.839448970651 10.4560285529835
715 -6.40861458227814 0.797306238299095 9.69651736663759 135.879453500582 20 11.8474827328807 10.4938236049367
720 -6.39515238651756 0.800156845573945 9.73126232084636 135.844412114907 20 11.855490906908 10.5314191664203
725 -6.38272732227556 0.802992524354971 9.7658260174805 135.809370140846 20 11.8634732685698 10.5688185418355
730 -6.37131783849718 0.8058135221067 9.80021145714854 135.774328419197 20 11.8714296020137 10.6060249792552
735 -6.3609027710867 0.808620082063329 9.83442158918225 135.739287772846 20 11.8793596995623 10.6430416712456
740 -6.35146133705387 0.811412443290739 9.86845931238854 135.704249007068 20 11.8872633615734 10.6798717556793
745 -6.34297312871394 0.814190840747953 9.90232747579449 135.669212909816 20 11.8951403963039 10.7165183165424
750 -6.33541810794259 0.816955505348038 9.93602887938567 135.634180252016 20 11.9029906197738 10.7529843847337
755 -6.32877660048628 0.819706664018433 9.9695662748375 135.599151787851 20 11.9108138556301 10.7892729388559
760 -6.32302929032884 0.822444539760708 10.0029423662397 135.564128255048 20 11.9186099350135 10.8253869060004
765 -6.31815721411476 0.825169351709739 10.0361598108136 135.52911037516 20 11.9263786964237 10.8613291625233
770 -6.31414175562987 0.827881315192296 10.0692212196223 135.49409885384 20 11.9341199855887 10.8971025348146
775 -6.31096464033981 0.830580641785046 10.1021291582738 135.459094381124 20 11.9418336553316 10.9327098000588
780 -6.3086079299868 0.833267539371954 10.134886147617 135.424097631695 20 11.9495195654422 10.9681536869889
785 -6.30705401724504 0.835942212201086 10.1674946644297 135.389109265157 20 11.9571775825458 11.0034368766308
790 -6.30628562043515 0.83860486094081 10.1999571421006 135.354129926297 20 11.9648075799768 11.0385620030414
795 -6.30628577829795 0.84125568273539 10.2322759713022 135.319160245349 20 11.9724094376512 11.0735316540376
800 -6.30703784482771 0.843894871259971 10.2644535006583 135.284200838254 20 11.9799830419411 11.1083483719183
805 -6.30852548416527 0.846522616774954 10.2964920374021 135.249252306913 20 11.9875282855495 11.1430146541771
810 -6.31073266555104 0.849139106179752 10.3283938480284 135.214315239438 20 11.9950450673871 11.1775329542082
815 -6.31364365833806 0.851744523065937 10.3601611589376 135.179390210407 20 12.0025332924516 11.2119056820035
820 -6.31724302706526 0.854339047769771 10.391796157072 135.144477781102 20 12.0099928717055 11.2461352048418
825 -6.32151562659082 0.856922857424117 10.4233009905457 135.109578499759 20 12.0174237219572 11.2802238479699
830 -6.32644659728587 0.859496126009733 10.4546777692657 135.074692901798 20 12.0248257657423 11.3141738952754
835 -6.33202136028822 0.862059024405953 10.4859285655461 135.039821510067 20 12.0321989312078 11.347987589952
840 -6.33822561281635 0.864611720440742 10.5170554147152 135.004964835069 20 12.0395431519948 11.381667135156
845 -6.3450453235434 0.867154378940148 10.5480603157147 134.970123375194 20 12.0468583671267 11.4152146946548
850 -6.35246672803101 0.869687161777127 10.5789452316909 134.935297616941 20 12.0541445208939 11.448632393468
855 -6.36047632422309 0.872210227919755 10.6097120905799 134.900488035146 20 12.0614015627438 11.4819223184996
860 -6.36906086799903 0.874723733478833 10.6403627856837 134.865695093197 20 12.0686294471701 11.5150865191625
865 -6.37820736878643 0.877227831754876 10.6708991762402 134.830919243249 20 12.075828133604 11.5481270079951
870 -6.38790308523295 0.879722673284493 10.7013230879852 134.796160926441 20 12.0829975863068 11.5810457612697
875 -6.39813552093712 0.882208405886159 10.7316363137068 134.761420573102 20 12.0901377742648 11.6138447195929
880 -6.40889242023774 0.884685174705385 10.7618406137932 134.72669860296 20 12.0972486710831 11.6465257884986
885 -6.42016176406176 0.887153122259285 10.7919377167726 134.691995425342 20 12.1043302548827 11.6790908390319
890 -6.43193176583004 0.889612388480537 10.821929319846 134.657311439375 20 12.1113825081995 11.7115417083265
895 -6.44419086742099 0.892063110760763 10.851817089413 134.622647034187 20 12.1184054178842 11.7438802001737
900 -6.45692773519146 0.894505423993295 10.8816026615898 134.588002589092 20 12.1253989750008 11.7761080855831
905 -6.47013125605462 0.896939460615372 10.9112876427209 134.553378473792 20 12.1323631747317 11.8082271033363
910 -6.48379053361456 0.899365350649735 10.9408736098831 134.518775048553 20 12.1392980162791 11.8402389605328
